item_id,practice_area,jurisdiction,difficulty,gen_condition,rater,dimension,score
EMP-02,Employment,US - California,2,B_terse,G4ng,critical_failure,1
EMP-03,Employment,US - multi-state,2,A_standard,G1,D1_accuracy,3
EMP-03,Employment,US - multi-state,2,A_standard,G1,D2_jurisdiction,3
EMP-03,Employment,US - multi-state,2,A_standard,G1,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G1,D4_authority,2
EMP-03,Employment,US - multi-state,2,A_standard,G1,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G1,critical_failure,0
EMP-03,Employment,US - multi-state,2,A_standard,G2,D1_accuracy,3
EMP-03,Employment,US - multi-state,2,A_standard,G2,D2_jurisdiction,2
EMP-03,Employment,US - multi-state,2,A_standard,G2,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G2,D4_authority,1
EMP-03,Employment,US - multi-state,2,A_standard,G2,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G2,critical_failure,0
EMP-03,Employment,US - multi-state,2,A_standard,G2b,D1_accuracy,3
EMP-03,Employment,US - multi-state,2,A_standard,G2b,D2_jurisdiction,3
EMP-03,Employment,US - multi-state,2,A_standard,G2b,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G2b,D4_authority,1
EMP-03,Employment,US - multi-state,2,A_standard,G2b,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G2b,critical_failure,0
EMP-03,Employment,US - multi-state,2,A_standard,G3,D1_accuracy,3
EMP-03,Employment,US - multi-state,2,A_standard,G3,D2_jurisdiction,3
EMP-03,Employment,US - multi-state,2,A_standard,G3,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G3,D4_authority,2
EMP-03,Employment,US - multi-state,2,A_standard,G3,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G3,critical_failure,0
EMP-03,Employment,US - multi-state,2,A_standard,G4,D1_accuracy,2
EMP-03,Employment,US - multi-state,2,A_standard,G4,D2_jurisdiction,3
EMP-03,Employment,US - multi-state,2,A_standard,G4,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G4,D4_authority,1
EMP-03,Employment,US - multi-state,2,A_standard,G4,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G4,critical_failure,0
EMP-03,Employment,US - multi-state,2,A_standard,G4b,D1_accuracy,2
EMP-03,Employment,US - multi-state,2,A_standard,G4b,D2_jurisdiction,3
EMP-03,Employment,US - multi-state,2,A_standard,G4b,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G4b,D4_authority,1
EMP-03,Employment,US - multi-state,2,A_standard,G4b,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G4b,critical_failure,0
EMP-03,Employment,US - multi-state,2,A_standard,G4ng,D1_accuracy,3
EMP-03,Employment,US - multi-state,2,A_standard,G4ng,D2_jurisdiction,3
EMP-03,Employment,US - multi-state,2,A_standard,G4ng,D3_completeness,3
EMP-03,Employment,US - multi-state,2,A_standard,G4ng,D4_authority,2
EMP-03,Employment,US - multi-state,2,A_standard,G4ng,D5_scope,3
EMP-03,Employment,US - multi-state,2,A_standard,G4ng,critical_failure,0
EMP-04,Employment,US - federal,2,B_terse,G1,D1_accuracy,3
EMP-04,Employment,US - federal,2,B_terse,G1,D2_jurisdiction,2
EMP-04,Employment,US - federal,2,B_terse,G1,D3_completeness,2
EMP-04,Employment,US - federal,2,B_terse,G1,D4_authority,1
EMP-04,Employment,US - federal,2,B_terse,G1,D5_scope,3
EMP-04,Employment,US - federal,2,B_terse,G1,critical_failure,0
EMP-04,Employment,US - federal,2,B_terse,G2,D1_accuracy,2
EMP-04,Employment,US - federal,2,B_terse,G2,D2_jurisdiction,1
EMP-04,Employment,US - federal,2,B_terse,G2,D3_completeness,1
EMP-04,Employment,US - federal,2,B_terse,G2,D4_authority,0
EMP-04,Employment,US - federal,2,B_terse,G2,D5_scope,2
EMP-04,Employment,US - federal,2,B_terse,G2,critical_failure,1
EMP-04,Employment,US - federal,2,B_terse,G2b,D1_accuracy,2
EMP-04,Employment,US - federal,2,B_terse,G2b,D2_jurisdiction,1
EMP-04,Employment,US - federal,2,B_terse,G2b,D3_completeness,1
EMP-04,Employment,US - federal,2,B_terse,G2b,D4_authority,1
EMP-04,Employment,US - federal,2,B_terse,G2b,D5_scope,2
EMP-04,Employment,US - federal,2,B_terse,G2b,critical_failure,0
EMP-04,Employment,US - federal,2,B_terse,G3,D1_accuracy,3
EMP-04,Employment,US - federal,2,B_terse,G3,D2_jurisdiction,3
EMP-04,Employment,US - federal,2,B_terse,G3,D3_completeness,2
EMP-04,Employment,US - federal,2,B_terse,G3,D4_authority,0
EMP-04,Employment,US - federal,2,B_terse,G3,D5_scope,2
EMP-04,Employment,US - federal,2,B_terse,G3,critical_failure,0
EMP-04,Employment,US - federal,2,B_terse,G4,D1_accuracy,3
EMP-04,Employment,US - federal,2,B_terse,G4,D2_jurisdiction,2
EMP-04,Employment,US - federal,2,B_terse,G4,D3_completeness,1
EMP-04,Employment,US - federal,2,B_terse,G4,D4_authority,1
EMP-04,Employment,US - federal,2,B_terse,G4,D5_scope,2
EMP-04,Employment,US - federal,2,B_terse,G4,critical_failure,0
EMP-04,Employment,US - federal,2,B_terse,G4b,D1_accuracy,3
EMP-04,Employment,US - federal,2,B_terse,G4b,D2_jurisdiction,2
EMP-04,Employment,US - federal,2,B_terse,G4b,D3_completeness,1
EMP-04,Employment,US - federal,2,B_terse,G4b,D4_authority,1
EMP-04,Employment,US - federal,2,B_terse,G4b,D5_scope,2
EMP-04,Employment,US - federal,2,B_terse,G4b,critical_failure,0
EMP-04,Employment,US - federal,2,B_terse,G4ng,D1_accuracy,2
EMP-04,Employment,US - federal,2,B_terse,G4ng,D2_jurisdiction,2
EMP-04,Employment,US - federal,2,B_terse,G4ng,D3_completeness,1
EMP-04,Employment,US - federal,2,B_terse,G4ng,D4_authority,1
EMP-04,Employment,US - federal,2,B_terse,G4ng,D5_scope,2
EMP-04,Employment,US - federal,2,B_terse,G4ng,critical_failure,0
EMP-05,Employment,US - federal + California,3,A_standard,G1,D1_accuracy,1
EMP-05,Employment,US - federal + California,3,A_standard,G1,D2_jurisdiction,2
EMP-05,Employment,US - federal + California,3,A_standard,G1,D3_completeness,2
EMP-05,Employment,US - federal + California,3,A_standard,G1,D4_authority,0
EMP-05,Employment,US - federal + California,3,A_standard,G1,D5_scope,2
EMP-05,Employment,US - federal + California,3,A_standard,G1,critical_failure,1
EMP-05,Employment,US - federal + California,3,A_standard,G2,D1_accuracy,1
EMP-05,Employment,US - federal + California,3,A_standard,G2,D2_jurisdiction,2
EMP-05,Employment,US - federal + California,3,A_standard,G2,D3_completeness,1
EMP-05,Employment,US - federal + California,3,A_standard,G2,D4_authority,0
EMP-05,Employment,US - federal + California,3,A_standard,G2,D5_scope,1
EMP-05,Employment,US - federal + California,3,A_standard,G2,critical_failure,1
EMP-05,Employment,US - federal + California,3,A_standard,G2b,D1_accuracy,1
EMP-05,Employment,US - federal + California,3,A_standard,G2b,D2_jurisdiction,2
EMP-05,Employment,US - federal + California,3,A_standard,G2b,D3_completeness,1
EMP-05,Employment,US - federal + California,3,A_standard,G2b,D4_authority,0
EMP-05,Employment,US - federal + California,3,A_standard,G2b,D5_scope,1
EMP-05,Employment,US - federal + California,3,A_standard,G2b,critical_failure,1
EMP-05,Employment,US - federal + California,3,A_standard,G3,D1_accuracy,3
EMP-05,Employment,US - federal + California,3,A_standard,G3,D2_jurisdiction,3
EMP-05,Employment,US - federal + California,3,A_standard,G3,D3_completeness,2
EMP-05,Employment,US - federal + California,3,A_standard,G3,D4_authority,2
EMP-05,Employment,US - federal + California,3,A_standard,G3,D5_scope,3
EMP-05,Employment,US - federal + California,3,A_standard,G3,critical_failure,0
EMP-05,Employment,US - federal + California,3,A_standard,G4,D1_accuracy,1
EMP-05,Employment,US - federal + California,3,A_standard,G4,D2_jurisdiction,2
EMP-05,Employment,US - federal + California,3,A_standard,G4,D3_completeness,1
EMP-05,Employment,US - federal + California,3,A_standard,G4,D4_authority,0
EMP-05,Employment,US - federal + California,3,A_standard,G4,D5_scope,2
EMP-05,Employment,US - federal + California,3,A_standard,G4,critical_failure,1
EMP-05,Employment,US - federal + California,3,A_standard,G4b,D1_accuracy,1
EMP-05,Employment,US - federal + California,3,A_standard,G4b,D2_jurisdiction,2
EMP-05,Employment,US - federal + California,3,A_standard,G4b,D3_completeness,1
EMP-05,Employment,US - federal + California,3,A_standard,G4b,D4_authority,0
EMP-05,Employment,US - federal + California,3,A_standard,G4b,D5_scope,2
EMP-05,Employment,US - federal + California,3,A_standard,G4b,critical_failure,1
EMP-05,Employment,US - federal + California,3,A_standard,G4ng,D1_accuracy,1
EMP-05,Employment,US - federal + California,3,A_standard,G4ng,D2_jurisdiction,1
EMP-05,Employment,US - federal + California,3,A_standard,G4ng,D3_completeness,1
EMP-05,Employment,US - federal + California,3,A_standard,G4ng,D4_authority,0
EMP-05,Employment,US - federal + California,3,A_standard,G4ng,D5_scope,1
EMP-05,Employment,US - federal + California,3,A_standard,G4ng,critical_failure,1
EMP-06,Employment,US - California + federal,3,B_terse,G1,D1_accuracy,2
EMP-06,Employment,US - California + federal,3,B_terse,G1,D2_jurisdiction,3
EMP-06,Employment,US - California + federal,3,B_terse,G1,D3_completeness,2
EMP-06,Employment,US - California + federal,3,B_terse,G1,D4_authority,1
EMP-06,Employment,US - California + federal,3,B_terse,G1,D5_scope,3
EMP-06,Employment,US - California + federal,3,B_terse,G1,critical_failure,0
EMP-06,Employment,US - California + federal,3,B_terse,G2,D1_accuracy,1
EMP-06,Employment,US - California + federal,3,B_terse,G2,D2_jurisdiction,2
EMP-06,Employment,US - California + federal,3,B_terse,G2,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,G2,D4_authority,0
EMP-06,Employment,US - California + federal,3,B_terse,G2,D5_scope,1
EMP-06,Employment,US - California + federal,3,B_terse,G2,critical_failure,1
EMP-06,Employment,US - California + federal,3,B_terse,G2b,D1_accuracy,1
EMP-06,Employment,US - California + federal,3,B_terse,G2b,D2_jurisdiction,2
EMP-06,Employment,US - California + federal,3,B_terse,G2b,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,G2b,D4_authority,0
EMP-06,Employment,US - California + federal,3,B_terse,G2b,D5_scope,1
EMP-06,Employment,US - California + federal,3,B_terse,G2b,critical_failure,1
EMP-06,Employment,US - California + federal,3,B_terse,G3,D1_accuracy,2
EMP-06,Employment,US - California + federal,3,B_terse,G3,D2_jurisdiction,3
EMP-06,Employment,US - California + federal,3,B_terse,G3,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,G3,D4_authority,1
EMP-06,Employment,US - California + federal,3,B_terse,G3,D5_scope,2
EMP-06,Employment,US - California + federal,3,B_terse,G3,critical_failure,0
EMP-06,Employment,US - California + federal,3,B_terse,G4,D1_accuracy,2
EMP-06,Employment,US - California + federal,3,B_terse,G4,D2_jurisdiction,2
EMP-06,Employment,US - California + federal,3,B_terse,G4,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,G4,D4_authority,1
EMP-06,Employment,US - California + federal,3,B_terse,G4,D5_scope,2
EMP-06,Employment,US - California + federal,3,B_terse,G4,critical_failure,0
EMP-06,Employment,US - California + federal,3,B_terse,G4b,D1_accuracy,2
EMP-06,Employment,US - California + federal,3,B_terse,G4b,D2_jurisdiction,2
EMP-06,Employment,US - California + federal,3,B_terse,G4b,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,G4b,D4_authority,1
EMP-06,Employment,US - California + federal,3,B_terse,G4b,D5_scope,2
EMP-06,Employment,US - California + federal,3,B_terse,G4b,critical_failure,0
EMP-06,Employment,US - California + federal,3,B_terse,G4ng,D1_accuracy,2
EMP-06,Employment,US - California + federal,3,B_terse,G4ng,D2_jurisdiction,2
EMP-06,Employment,US - California + federal,3,B_terse,G4ng,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,G4ng,D4_authority,1
EMP-06,Employment,US - California + federal,3,B_terse,G4ng,D5_scope,2
EMP-06,Employment,US - California + federal,3,B_terse,G4ng,critical_failure,0
EMP-06,Employment,US - California + federal,3,B_terse,GH,D1_accuracy,1
EMP-06,Employment,US - California + federal,3,B_terse,GH,D2_jurisdiction,2
EMP-06,Employment,US - California + federal,3,B_terse,GH,D3_completeness,1
EMP-06,Employment,US - California + federal,3,B_terse,GH,D4_authority,1
EMP-06,Employment,US - California + federal,3,B_terse,GH,D5_scope,1
EMP-06,Employment,US - California + federal,3,B_terse,GH,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G1,D1_accuracy,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G1,D2_jurisdiction,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G1,D3_completeness,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G1,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G1,D5_scope,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G1,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G2,D1_accuracy,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2,D2_jurisdiction,3
LIT-01,Litigation procedure,US - federal,2,A_standard,G2,D3_completeness,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G2,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2,D5_scope,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G2b,D1_accuracy,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2b,D2_jurisdiction,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2b,D3_completeness,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2b,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2b,D5_scope,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G2b,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G3,D1_accuracy,3
LIT-01,Litigation procedure,US - federal,2,A_standard,G3,D2_jurisdiction,3
LIT-01,Litigation procedure,US - federal,2,A_standard,G3,D3_completeness,3
LIT-01,Litigation procedure,US - federal,2,A_standard,G3,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G3,D5_scope,3
LIT-01,Litigation procedure,US - federal,2,A_standard,G3,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G4,D1_accuracy,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4,D2_jurisdiction,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G4,D3_completeness,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G4,D5_scope,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G4b,D1_accuracy,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4b,D2_jurisdiction,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G4b,D3_completeness,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4b,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G4b,D5_scope,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4b,critical_failure,0
LIT-01,Litigation procedure,US - federal,2,A_standard,G4ng,D1_accuracy,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4ng,D2_jurisdiction,3
LIT-01,Litigation procedure,US - federal,2,A_standard,G4ng,D3_completeness,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4ng,D4_authority,2
LIT-01,Litigation procedure,US - federal,2,A_standard,G4ng,D5_scope,1
LIT-01,Litigation procedure,US - federal,2,A_standard,G4ng,critical_failure,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G1,D1_accuracy,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G1,D2_jurisdiction,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G1,D3_completeness,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G1,D4_authority,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G1,D5_scope,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G1,critical_failure,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G2,D1_accuracy,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G2,D2_jurisdiction,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G2,D3_completeness,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G2,D4_authority,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G2,D5_scope,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G2,critical_failure,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G2b,D1_accuracy,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G2b,D2_jurisdiction,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G2b,D3_completeness,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G2b,D4_authority,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G2b,D5_scope,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G2b,critical_failure,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G3,D1_accuracy,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G3,D2_jurisdiction,3
LIT-02,Litigation procedure,US - federal,2,B_terse,G3,D3_completeness,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G3,D4_authority,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G3,D5_scope,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G3,critical_failure,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G4,D1_accuracy,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G4,D2_jurisdiction,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G4,D3_completeness,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4,D4_authority,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G4,D5_scope,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4,critical_failure,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4b,D1_accuracy,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G4b,D2_jurisdiction,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G4b,D3_completeness,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4b,D4_authority,0
LIT-02,Litigation procedure,US - federal,2,B_terse,G4b,D5_scope,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4b,critical_failure,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4ng,D1_accuracy,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4ng,D2_jurisdiction,2
LIT-02,Litigation procedure,US - federal,2,B_terse,G4ng,D3_completeness,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4ng,D4_authority,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4ng,D5_scope,1
LIT-02,Litigation procedure,US - federal,2,B_terse,G4ng,critical_failure,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G1,D1_accuracy,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G1,D2_jurisdiction,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G1,D3_completeness,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G1,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G1,D5_scope,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G1,critical_failure,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2,D1_accuracy,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2,D2_jurisdiction,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2,D3_completeness,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2,D5_scope,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2,critical_failure,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2b,D1_accuracy,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2b,D2_jurisdiction,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2b,D3_completeness,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2b,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2b,D5_scope,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G2b,critical_failure,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G3,D1_accuracy,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G3,D2_jurisdiction,3
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G3,D3_completeness,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G3,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G3,D5_scope,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G3,critical_failure,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4,D1_accuracy,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4,D2_jurisdiction,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4,D3_completeness,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4,D5_scope,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4,critical_failure,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4b,D1_accuracy,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4b,D2_jurisdiction,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4b,D3_completeness,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4b,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4b,D5_scope,0
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4b,critical_failure,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4ng,D1_accuracy,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4ng,D2_jurisdiction,2
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4ng,D3_completeness,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4ng,D4_authority,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4ng,D5_scope,1
LIT-03,Litigation procedure,US - federal / constitutional,3,A_standard,G4ng,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G1,D1_accuracy,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G1,D2_jurisdiction,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G1,D3_completeness,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G1,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G1,D5_scope,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G1,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G2,D1_accuracy,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G2,D2_jurisdiction,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G2,D3_completeness,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G2,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G2,D5_scope,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G2,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G2b,D1_accuracy,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G2b,D2_jurisdiction,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G2b,D3_completeness,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G2b,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G2b,D5_scope,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G2b,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G3,D1_accuracy,3
LIT-04,Litigation procedure,US - federal,3,B_terse,G3,D2_jurisdiction,3
LIT-04,Litigation procedure,US - federal,3,B_terse,G3,D3_completeness,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G3,D4_authority,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G3,D5_scope,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G3,critical_failure,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4,D1_accuracy,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4,D2_jurisdiction,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G4,D3_completeness,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4,D5_scope,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4b,D1_accuracy,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4b,D2_jurisdiction,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G4b,D3_completeness,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4b,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4b,D5_scope,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4b,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4ng,D1_accuracy,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4ng,D2_jurisdiction,2
LIT-04,Litigation procedure,US - federal,3,B_terse,G4ng,D3_completeness,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4ng,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,G4ng,D5_scope,0
LIT-04,Litigation procedure,US - federal,3,B_terse,G4ng,critical_failure,1
LIT-04,Litigation procedure,US - federal,3,B_terse,GH,D1_accuracy,1
LIT-04,Litigation procedure,US - federal,3,B_terse,GH,D2_jurisdiction,1
LIT-04,Litigation procedure,US - federal,3,B_terse,GH,D3_completeness,0
LIT-04,Litigation procedure,US - federal,3,B_terse,GH,D4_authority,1
LIT-04,Litigation procedure,US - federal,3,B_terse,GH,D5_scope,1
LIT-04,Litigation procedure,US - federal,3,B_terse,GH,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G1,D1_accuracy,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G1,D2_jurisdiction,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G1,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G1,D4_authority,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G1,D5_scope,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G1,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2,D1_accuracy,0
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2,D2_jurisdiction,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2,D4_authority,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2,D5_scope,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2,critical_failure,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2b,D1_accuracy,0
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2b,D2_jurisdiction,2
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2b,D3_completeness,1
LIT-05,Litigation / e-discovery,US - federal,3,A_standard,G2b,D4_authority,1
